NAME	DESCRIPTION	WT_Ctrl_rep_1	WT_Ctrl_rep_2	WT_Ctrl_rep_3	WT_Rap_rep_1	WT_Rap_rep_2	WT_Rap_rep_3	AP2_F_Ctrl_rep_1	AP2_F_Ctrl_rep_2	AP2_F_Ctrl_rep_3	AP2_F_Rap_rep_1	AP2_F_Rap_rep_2	AP2_F_Rap_rep_3
cgd1_3510-RA	na	5.739503338	4.369463144	5.77214752	6.264076021	5.679753584	5.462014094	6.42616673	3.997368832	6.354908021	6.489327223	5.151897008	5.18808976
cgd1_3520-RA	na	7.280791036	6.492197259	7.10302977	7.386940707	6.561614027	6.323677733	7.134915597	6.686272467	5.88619569	5.454182522	6.174115075	5.364177671
cgd1_3530-RA	na	7.053316226	6.84850035	6.022436784	7.323131223	6.82856128	7.028156103	6.551323965	6.686272467	7.431852136	6.913018736	7.229822706	6.614412896
cgd1_3540-RA	na	4.278151787	5.306845616	5.628579063	5.345099518	5.679753584	3.932083313	5.716827816	5.573250018	4.943216998	6.006425873	5.623489969	6.120689503
cgd1_3550-RA	na	5.739503338	5.306845616	5.085065539	5.468205933	5.80889005	5.870022649	5.520863291	3.997368832	4.648976093	5.886899387	5.751709507	5.18808976
cgd1_3570-RA	na	4.278151787	4.753531578	4.560125758	3.546137356	4.142445442	3.010884513	4.262579904	4.577797821	4.278934887	4.192457143	6.346487761	5.909751403
cgd1_3590-RA	na	3.779408455	3.010884513	4.202713186	3.546137356	3.010884513	3.010884513	3.88172386	3.997368832	4.278934887	4.192457143	4.721855065	4.754403979
cgd1_3610-RA	na	5.395253729	3.844513052	3.726523662	5.345099518	4.768724174	3.010884513	4.563603517	4.99056321	3.010884513	3.010884513	3.660226329	4.476275426
cgd1_3630-RA	na	3.779408455	3.844513052	5.469128481	4.242063963	4.768724174	5.20457829	4.343925749	3.997368832	3.779961752	4.548110207	4.446703726	3.677302643
cgd1_3640-RA	na	3.010884513	3.010884513	3.726523662	4.709538879	5.00270712	3.010884513	4.262579904	4.577797821	3.779961752	3.719397979	4.721855065	5.364177671
cgd1_3670-RA	na	6.626349723	5.306845616	7.10302977	6.820986937	6.406996461	7.37973248	7.003388078	6.445647204	6.542289855	7.54657555	7.138940453	7.273990745
cgd1_3680-RA	na	8.371985413	8.445070744	8.611498724	8.108516904	8.385664082	8.43726149	8.139251649	8.538897395	8.468838088	8.344143909	8.73141404	8.823125889
cgd1_3690-RA	na	5.186450583	4.753531578	4.560125758	5.784785814	4.489304987	4.89100757	5.024762615	5.31112632	4.648976093	5.275335925	4.952840553	5.662601784
cgd1_370-RA	na	3.010884513	4.369463144	4.202713186	4.896527863	5.00270712	5.870022649	5.024762615	5.573250018	4.648976093	4.833197758	5.326789012	6.120689503
cgd1_3700-RA	na	5.577622184	6.151928238	4.846340699	5.876555061	6.036930245	4.489792337	5.861973678	6.156693393	6.251222218	5.613283381	5.869457833	5.662601784
cgd1_3710-RA	na	5.577622184	4.753531578	4.846340699	5.468205933	5.679753584	4.89100757	5.252501832	5.573250018	5.187493604	5.454182522	5.326789012	6.120689503
cgd1_3720-RA	na	4.648067155	4.369463144	4.560125758	3.935662614	5.00270712	3.932083313	4.629976465	3.997368832	5.187493604	4.192457143	4.952840553	5.791462568
cgd1_3730-RA	na	4.648067155	4.369463144	4.846340699	4.709538879	4.489304987	5.20457829	5.411901548	5.794991581	3.010884513	5.756568305	6.262874267	5.662601784
cgd1_3740-RA	na	4.648067155	3.844513052	4.560125758	3.935662614	3.010884513	3.010884513	3.88172386	3.010884513	4.943216998	3.010884513	4.106407252	3.677302643
cgd1_3760-RA	na	3.779408455	3.844513052	3.010884513	4.242063963	4.489304987	3.010884513	4.084683297	3.010884513	3.010884513	3.719397979	4.106407252	3.010884513
cgd1_3780-RA	na	6.626349723	4.369463144	6.930094252	6.513152812	6.233796691	6.323677733	6.585175697	5.573250018	6.708107905	6.644798154	5.97831686	6.467844302
cgd1_3790-RA	na	3.010884513	4.369463144	4.560125758	4.494653587	4.489304987	3.010884513	4.176371886	4.577797821	4.278934887	4.548110207	3.660226329	3.677302643
cgd1_3810-RA	na	9.167778549	8.8517422	9.093882992	9.537372975	9.153930178	8.980460641	9.141414798	8.684692194	9.081120677	9.243391371	8.893091081	8.896596342
cgd1_3820-RA	na	3.779408455	3.010884513	3.726523662	3.935662614	4.489304987	4.89100757	4.974559434	3.997368832	3.779961752	3.719397979	4.952840553	4.131405811
cgd1_3830-RA	na	5.395253729	3.844513052	3.010884513	3.010884513	4.142445442	3.932083313	3.9867697	3.997368832	3.779961752	4.833197758	4.952840553	4.754403979
cgd1_3850-RA	na	3.779408455	3.010884513	5.77214752	3.935662614	4.142445442	4.89100757	4.563603517	3.997368832	3.779961752	4.833197758	4.106407252	4.987482059
cgd1_3860-RA	na	3.779408455	3.844513052	4.202713186	3.546137356	3.010884513	3.010884513	3.88172386	4.577797821	3.010884513	4.192457143	3.660226329	4.131405811
cgd1_390-RA	na	4.278151787	3.010884513	4.560125758	4.242063963	5.00270712	5.20457829	5.252501832	6.308392469	5.578735597	3.719397979	4.721855065	4.987482059
cgd1_40-RA	na	4.648067155	3.844513052	3.726523662	3.546137356	4.768724174	3.010884513	4.262579904	3.997368832	4.278934887	3.719397979	4.106407252	4.476275426
cgd1_400-RA	na	3.010884513	3.010884513	4.846340699	4.896527863	4.489304987	3.010884513	3.9867697	3.010884513	3.010884513	4.192457143	4.446703726	4.987482059
cgd1_420-RA	na	4.648067155	4.753531578	4.846340699	4.242063963	5.203984388	4.489792337	4.812531402	3.997368832	4.943216998	3.719397979	4.721855065	4.987482059
cgd1_430-RA	na	3.779408455	4.369463144	4.202713186	3.546137356	3.010884513	4.489792337	3.64546324	4.577797821	3.779961752	3.719397979	4.106407252	4.987482059
cgd1_440-RA	na	3.010884513	3.010884513	4.560125758	3.935662614	3.010884513	3.932083313	3.197538571	3.997368832	4.278934887	4.833197758	5.326789012	4.987482059
cgd1_470-RA	na	5.739503338	6.151928238	5.628579063	6.264076021	6.486375601	4.489792337	6.018829068	6.156693393	6.139503522	6.644798154	5.482753432	4.754403979
cgd1_5-RA	na	14.60194937	15.13200432	16.38857014	14.06612885	15.20946821	14.19789348	13.83488574	14.10969662	14.22057155	14.31143736	14.12094128	13.93900962
cgd1_50-RA	na	3.010884513	3.010884513	3.726523662	4.242063963	4.768724174	4.89100757	5.120213681	3.010884513	4.648976093	4.548110207	5.151897008	4.987482059
cgd1_500-RA	na	5.186450583	3.844513052	4.846340699	3.546137356	3.684873515	4.89100757	4.262579904	4.577797821	3.779961752	3.010884513	4.106407252	3.677302643
cgd1_510-RA	na	3.010884513	4.753531578	5.085065539	3.546137356	4.142445442	3.010884513	4.084683297	3.997368832	3.779961752	4.548110207	4.106407252	3.677302643
cgd1_520-RA	na	7.332466406	6.589855693	7.257436762	6.820986937	7.744540792	6.562309264	7.179919083	7.444402615	6.708107905	7.379492502	8.121026225	7.273990745
cgd1_530-RA	na	6.017229167	4.753531578	5.085065539	5.58162849	5.80889005	3.932083313	5.252501832	6.308392469	5.187493604	5.613283381	5.482753432	5.662601784
cgd1_540-RA	na	5.885038906	6.151928238	6.2356561	4.494653587	5.927411123	3.932083313	5.805655272	5.794991581	5.187493604	4.548110207	5.482753432	6.120689503
cgd1_543-RA	na	3.779408455	4.369463144	5.085065539	3.010884513	3.684873515	4.489792337	4.084683297	4.577797821	3.779961752	3.719397979	3.660226329	4.987482059
cgd1_550-RA	na	3.010884513	3.010884513	4.590137362	4.25119651	4.142445442	4.489792337	4.574154558	4.011672022	3.79231622	3.010884513	4.109341427	3.010884513
cgd1_570-RA	na	3.779408455	3.010884513	4.202713186	3.546137356	3.010884513	4.489792337	4.754209247	3.997368832	4.648976093	4.192457143	4.446703726	3.677302643
cgd1_580-RA	na	6.78313626	6.492197259	6.661625033	6.675264835	6.945540617	7.179211696	7.146298761	4.577797821	7.172796877	6.972947427	6.346487761	5.791462568
cgd1_590-RA	na	8.242906293	7.837467184	8.47123752	7.905632024	7.868242572	8.174940227	8.127812524	7.628677763	7.61007857	6.219332035	6.174115075	6.542989103
cgd1_60-RA	na	3.779408455	3.010884513	4.202713186	4.709538879	3.010884513	3.932083313	5.024762615	3.997368832	4.278934887	4.192457143	3.010884513	3.677302643
cgd1_600-RA	na	4.278151787	4.753531578	3.010884513	4.494653587	4.142445442	4.489792337	4.494029121	4.577797821	3.779961752	4.548110207	4.721855065	3.677302643
cgd1_610-RA	na	3.779408455	3.010884513	4.202713186	4.494653587	4.142445442	3.010884513	3.511037221	3.010884513	4.943216998	4.192457143	3.010884513	4.131405811
cgd1_620-RA	na	4.278151787	3.010884513	3.726523662	3.935662614	4.142445442	3.932083313	4.343925749	4.577797821	3.010884513	4.192457143	3.010884513	4.476275426
cgd1_640-RA	na	7.690275034	6.99830355	7.440549954	6.994878781	7.379009194	6.946251006	7.469949206	7.628677763	7.841900218	7.030485683	7.138940453	7.818644882
cgd1_650-RA	na	3.010884513	3.010884513	4.202713186	3.010884513	3.010884513	3.010884513	5.411901548	4.577797821	5.187493604	5.071138554	4.446703726	4.987482059
cgd1_660-RA	na	7.171532339	7.316263364	7.440549954	7.643582802	7.248474961	8.138524034	7.317180878	7.569829733	6.354908021	7.985309876	7.434751	7.182947982
cgd1_670-RA	na	3.010884513	3.844513052	4.846340699	4.709538879	3.684873515	4.89100757	4.084683297	3.997368832	4.943216998	4.833197758	5.326789012	4.476275426
cgd1_700-RA	na	4.278151787	3.010884513	4.202713186	3.935662614	4.489304987	3.010884513	3.64546324	3.997368832	4.278934887	4.833197758	4.952840553	3.677302643
cgd1_730-RA	na	3.010884513	3.844513052	3.726523662	3.010884513	3.684873515	3.932083313	3.197538571	3.997368832	3.779961752	4.548110207	4.446703726	4.476275426
cgd1_740-RA	na	3.010884513	4.753531578	5.085065539	3.546137356	4.142445442	3.010884513	3.64546324	4.577797821	3.779961752	4.548110207	4.106407252	3.677302643
cgd1_750-RA	na	5.395253729	3.010884513	4.202713186	3.546137356	4.142445442	3.932083313	4.629976465	3.010884513	3.010884513	4.192457143	4.446703726	3.677302643
cgd1_760-RA	na	5.739503338	5.056554028	5.77214752	5.468205933	5.679753584	5.68039417	5.716827816	5.573250018	5.578735597	5.275335925	5.482753432	4.987482059
cgd1_770-RA	na	4.278151787	3.010884513	3.726523662	3.010884513	3.010884513	3.010884513	3.88172386	3.997368832	4.648976093	4.548110207	3.660226329	3.677302643
cgd1_780-RA	na	3.779408455	3.010884513	3.726523662	3.010884513	3.010884513	3.010884513	3.88172386	3.010884513	3.010884513	3.010884513	4.106407252	4.131405811
cgd1_790-RA	na	3.010884513	3.010884513	3.010884513	3.546137356	3.010884513	3.010884513	4.176371886	3.010884513	3.010884513	5.071138554	6.174115075	5.521092207
cgd1_800-RA	na	3.779408455	3.844513052	3.726523662	3.546137356	4.768724174	3.010884513	3.88172386	3.997368832	4.278934887	4.548110207	5.326789012	4.131405811
cgd1_820-RA	na	4.942228651	3.844513052	5.085065539	5.062038298	5.203984388	5.20457829	4.754209247	4.99056321	4.278934887	3.010884513	5.151897008	3.677302643
cgd1_830-RA	na	5.739503338	5.520066618	6.132981886	6.330491219	5.927411123	5.20457829	5.916175935	5.794991581	5.578735597	4.833197758	5.751709507	6.467844302
cgd1_850-RA	na	6.541066345	5.306845616	6.2356561	6.264076021	6.486375601	5.870022649	5.589185442	5.794991581	6.139503522	5.756568305	5.482753432	5.791462568
cgd1_870-RA	na	6.706871814	4.753531578	6.505987324	6.044243698	6.322994159	3.932083313	6.204521313	6.156693393	6.251222218	5.886899387	5.326789012	5.909751403
cgd1_880-RA	na	8.159524704	7.952092191	7.849587019	8.235267715	8.364809293	7.898313378	7.891224462	7.842651412	7.911575361	8.070070745	7.803597585	7.788080243
cgd1_890-RA	na	7.053316226	6.274487278	6.733569255	7.035263408	6.888236266	7.105660009	6.634509019	6.686272467	5.578735597	5.613283381	5.751709507	5.521092207
cgd1_910-RA	na	5.186450583	6.38744507	6.022436784	5.686780226	5.927411123	5.68039417	5.776649583	4.577797821	6.139503522	5.613283381	5.326789012	5.521092207
cgd1_920-RA	na	4.942228651	3.844513052	3.010884513	3.010884513	3.010884513	4.489792337	3.88172386	4.577797821	4.278934887	4.192457143	4.952840553	4.476275426
cgd1_930-RA	na	7.566260865	7.19735064	6.802095538	6.994878781	6.322994159	7.31593953	6.30950612	6.156693393	6.925792308	6.850492346	6.500446016	5.662601784
cgd1_950-RA	na	4.942228651	4.753531578	3.726523662	4.242063963	4.489304987	4.89100757	4.868587159	3.010884513	4.278934887	4.548110207	4.446703726	5.791462568
cgd1_960-RA	na	4.942228651	5.056554028	3.010884513	5.210499987	4.489304987	3.932083313	4.922546094	5.573250018	5.740640739	4.548110207	5.623489969	4.754403979
cgd1_970-RA	na	5.416891933	5.335464588	3.788765008	5.225417736	4.142445442	4.489792337	5.668517192	5.404976415	4.350888435	6.135584132	6.903383807	6.691384202
cgd1_980-RA	na	6.78313626	6.84850035	7.396904137	6.91055123	7.053742109	6.668289744	7.523309387	6.985437843	7.114896262	6.644798154	5.869457833	7.034611624
cgd1_990-RA	na	7.430575294	6.589855693	7.396904137	7.22179142	7.498706506	7.499432721	7.91803614	5.794991581	6.784377671	6.219332035	7.041945892	6.869256976
Cgd2_140-RA	na	3.779408455	3.844513052	4.560125758	3.010884513	3.684873515	3.010884513	3.511037221	3.010884513	4.648976093	3.010884513	4.106407252	4.131405811
Cgd2_2990-RA	na	7.171532339	7.134004663	6.802095538	6.675264835	6.766311019	6.037597039	6.952422173	5.987148323	6.627579884	6.489327223	5.97831686	7.135177332
cgd2_100-RA	na	5.186450583	4.369463144	5.469128481	4.494653587	4.142445442	4.89100757	6.043390343	4.99056321	5.396336689	5.071138554	6.883009914	7.273990745
cgd2_1000-RA	na	4.278151787	3.010884513	5.469128481	5.468205933	3.684873515	5.20457829	4.693429679	3.010884513	4.278934887	5.454182522	4.106407252	4.131405811
cgd2_1010-RA	na	6.353700583	5.306845616	5.628579063	5.784785814	5.537911431	6.323677733	6.114660735	4.577797821	5.740640739	6.116802857	5.97831686	4.131405811
cgd2_1020-RA	na	4.648067155	3.844513052	5.085065539	5.210499987	3.684873515	3.932083313	4.494029121	3.010884513	5.396336689	5.275335925	4.446703726	4.476275426
cgd2_1050-RA	na	3.010884513	3.010884513	3.726523662	3.935662614	4.489304987	3.010884513	4.084683297	3.010884513	4.648976093	3.010884513	4.106407252	3.677302643
cgd2_1060-RA	na	6.250024613	4.753531578	5.628579063	5.210499987	5.380587788	5.462014094	5.747048743	4.577797821	4.648976093	3.719397979	5.151897008	5.791462568
cgd2_1070-RA	na	5.885038906	6.017982862	5.289839726	5.58162849	5.80889005	4.89100757	5.589185442	5.794991581	5.578735597	4.833197758	4.952840553	4.131405811
cgd2_1100-RA	na	4.648067155	4.753531578	4.846340699	4.896527863	5.537911431	5.462014094	5.294033026	5.794991581	5.578735597	4.192457143	4.446703726	4.987482059
cgd2_1120-RA	na	3.779408455	5.306845616	5.085065539	4.242063963	3.010884513	3.932083313	4.262579904	3.010884513	3.779961752	4.548110207	4.446703726	4.754403979
cgd2_1140-RA	na	3.779408455	3.844513052	3.726523662	4.242063963	4.489304987	3.010884513	3.76842451	3.997368832	3.010884513	4.833197758	4.721855065	4.476275426
cgd2_1150-RA	na	5.395253729	4.753531578	4.846340699	4.709538879	4.142445442	5.68039417	5.294033026	4.99056321	4.648976093	4.833197758	5.151897008	4.754403979
cgd2_1160-RA	na	5.885038906	4.369463144	5.469128481	4.494653587	5.00270712	4.489792337	5.449144043	6.445647204	6.354908021	5.275335925	5.869457833	5.662601784
cgd2_1170-RA	na	4.648067155	5.306845616	4.202713186	5.062038298	5.203984388	3.010884513	4.629976465	3.010884513	3.010884513	5.071138554	3.660226329	5.18808976
cgd2_120-RA	na	4.942228651	3.844513052	4.560125758	4.242063963	5.537911431	3.932083313	4.42092872	3.997368832	4.648976093	3.719397979	3.660226329	4.476275426
cgd2_1230-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	4.489304987	3.010884513	3.9867697	3.997368832	3.010884513	4.192457143	4.446703726	3.677302643
cgd2_1240-RA	na	3.010884513	3.010884513	3.010884513	4.896527863	3.684873515	3.010884513	4.084683297	3.997368832	3.779961752	4.192457143	4.721855065	5.662601784
cgd2_1250-RA	na	4.648067155	4.753531578	4.560125758	4.242063963	5.00270712	4.89100757	5.373672122	3.010884513	5.187493604	5.886899387	4.721855065	5.909751403
cgd2_1280-RA	na	3.779408455	4.369463144	4.846340699	3.546137356	4.142445442	3.010884513	4.176371886	3.010884513	3.779961752	4.192457143	4.446703726	3.010884513
cgd2_1290-RA	na	3.779408455	3.844513052	3.010884513	4.494653587	4.768724174	3.932083313	4.343925749	4.99056321	4.648976093	3.719397979	4.106407252	4.476275426
cgd2_130-RA	na	3.779408455	4.369463144	5.289839726	4.709538879	3.684873515	4.89100757	4.262579904	4.577797821	4.648976093	5.613283381	4.446703726	4.476275426
cgd2_1300-RA	na	6.855570791	6.492197259	6.505987324	6.623225554	6.561614027	6.447921793	7.088462944	6.892442534	6.542289855	7.696301043	6.766408206	6.614412896
cgd2_1310-RA	na	3.010884513	4.369463144	3.726523662	4.709538879	4.142445442	3.932083313	4.494029121	4.577797821	3.010884513	3.010884513	5.151897008	4.476275426
cgd2_1330-RA	na	3.010884513	4.369463144	3.010884513	4.709538879	5.380587788	3.010884513	4.563603517	5.31112632	4.648976093	5.275335925	4.446703726	5.18808976
cgd2_1340-RA	na	4.942228651	4.369463144	5.628579063	4.896527863	4.768724174	3.932083313	4.754209247	3.010884513	3.010884513	4.548110207	3.010884513	5.18808976
cgd2_1350-RA	na	5.395253729	5.705794666	5.469128481	5.062038298	5.537911431	6.037597039	5.555428773	5.573250018	6.018401941	5.071138554	5.623489969	6.304683762
cgd2_1360-RA	na	5.885038906	7.19735064	7.047656342	6.393983045	6.322994159	6.946251006	5.589185442	5.794991581	5.88619569	6.219332035	6.425519636	6.120689503
cgd2_1370-RA	na	3.010884513	4.369463144	4.202713186	3.010884513	4.489304987	3.932083313	4.42092872	3.997368832	4.648976093	4.833197758	4.446703726	3.010884513
cgd2_1372-RA	na	3.010905572	3.018903418	3.018536084	4.959917928	5.203343458	3.020275952	3.919022373	3.02153653	3.018672415	3.017848608	3.017451592	3.017797141
cgd2_1373-RA	na	20.07389332	20.20446528	20.38402478	19.11085283	19.61306989	19.61074814	18.65149511	19.32472319	19.8322453	19.2469128	19.00456773	19.22293417
cgd2_1377-RA	na	3.010884513	3.010884682	3.010884513	4.654751476	3.010884513	3.010884513	3.630862673	4.577796641	3.010884513	3.010884513	4.446703726	3.753886317
cgd2_1410-RA	na	5.739503338	5.520066618	5.469128481	5.345099518	5.537911431	5.462014094	5.33440203	5.987148323	6.018401941	4.548110207	5.326789012	5.18808976
cgd2_1420-RA	na	4.278151787	3.010884513	4.202713186	4.494653587	3.010884513	3.010884513	5.120213681	3.997368832	3.779961752	3.010884513	4.721855065	4.754403979
cgd2_1440-RA	na	3.779408455	3.844513052	4.846340699	5.062038298	4.489304987	4.89100757	4.494029121	4.577797821	4.648976093	3.719397979	5.151897008	3.677302643
cgd2_1480-RA	na	3.010884513	3.844513052	4.202713186	4.494653587	4.489304987	3.932083313	3.362786629	3.010884513	3.010884513	4.192457143	4.446703726	3.677302643
cgd2_150-RA	na	4.278151787	4.369463144	4.560125758	3.546137356	3.684873515	3.932083313	4.974559434	4.99056321	5.396336689	4.833197758	5.869457833	5.18808976
cgd2_1500-RA	na	3.010884513	3.844513052	3.010884513	4.242063963	3.010884513	3.010884513	3.511037221	3.997368832	3.010884513	3.719397979	4.721855065	5.18808976
cgd2_1520-RA	na	3.779408455	3.010884513	4.846340699	5.062038298	3.684873515	4.489792337	4.922546094	3.997368832	4.648976093	5.071138554	4.106407252	5.364177671
cgd2_1580-RA	na	4.648067155	4.369463144	3.010884513	3.935662614	3.010884513	4.489792337	3.362786629	3.010884513	3.779961752	3.719397979	3.660226329	4.754403979
cgd2_1590-RA	na	4.942228651	5.056554028	4.560125758	3.935662614	5.00270712	3.932083313	4.629976465	5.31112632	5.187493604	4.192457143	4.446703726	4.476275426
cgd2_160-RA	na	6.138317333	4.369463144	5.469128481	4.242063963	3.010884513	4.89100757	4.974559434	5.31112632	4.943216998	5.071138554	4.721855065	4.131405811
